id,user_id,location_id,rating,comment,created_at
10355,16,248,5,"Informative and well-maintained. Worth a visit if you are nearby.",2024-10-04 13:25:00
10356,29,277,5,"Informative and well-maintained. Worth a visit if you are nearby.",2023-01-09 08:36:00
10357,42,2,5,"A lively place with many attractions. Expect crowds on weekends.",2025-04-14 15:47:00
10358,55,31,1,"Overpriced for what was available, lines were very long.",2024-07-19 10:58:00
10359,68,60,2,"Atmosphere was nice but service was inattentive.",2023-10-24 17:09:00
10360,81,89,2,"Limited store variety and several areas were closed.",2025-01-01 12:20:00
10361,94,118,3,"Great flavors, though the wait can be long during peak hours.",2024-04-06 19:31:00
10362,7,147,3,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-07-11 14:42:00
10363,20,176,4,"Great flavors, though the wait can be long during peak hours.",2025-10-16 09:53:00
10364,33,205,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-01-21 16:04:00
10365,46,234,4,"Informative and well-maintained. Worth a visit if you are nearby.",2023-04-26 11:15:00
10366,59,263,4,"A memorable place with good facilities and clear signage.",2025-07-03 18:26:00
10367,72,292,4,"Beautiful spot with interesting features — great for photos.",2024-10-08 13:37:00
10368,85,17,5,"Super fun and full of activities. Great for groups and kids.",2023-01-13 08:48:00
10369,98,46,5,"Nice interior and friendly staff. The drinks are consistently good.",2025-04-18 15:59:00
10370,11,75,5,"Large mall with many options and a clean environment.",2024-07-23 10:10:00
10371,24,104,5,"Large mall with many options and a clean environment.",2023-10-28 17:21:00
10372,37,133,1,"Menu looked promising but flavors were disappointing.",2025-01-05 12:32:00
10373,50,162,2,"Service was slow and dishes arrived lukewarm.",2024-04-10 19:43:00
10374,63,191,2,"Food was bland and portions felt small for the price.",2023-07-15 14:54:00
10375,76,220,3,"Informative and well-maintained. Worth a visit if you are nearby.",2025-10-20 09:05:00
10376,89,249,3,"Informative and well-maintained. Worth a visit if you are nearby.",2024-01-25 16:16:00
10377,2,278,3,"A lively place with many attractions. Expect crowds on weekends.",2023-04-02 11:27:00
10378,15,3,4,"Super fun and full of activities. Great for groups and kids.",2025-07-07 18:38:00
10379,28,32,4,"Good facilities and friendly staff. Plenty to do for a full day.",2024-10-12 13:49:00
10380,41,61,4,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2023-01-17 08:00:00
10381,54,90,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-04-22 15:11:00
10382,67,119,5,"Great flavors, though the wait can be long during peak hours.",2024-07-27 10:22:00
10383,80,148,5,"Tasty dishes with good balance. A pleasant dining experience.",2023-10-04 17:33:00
10384,93,177,5,"Fresh ingredients and nice presentation. Will come back for more.",2025-01-09 12:44:00
10385,6,206,5,"Tasty dishes with good balance. A pleasant dining experience.",2024-04-14 19:55:00
10386,19,235,1,"Expected more detail and maintenance; felt neglected.",2023-07-19 14:06:00
10387,32,264,1,"Expected more detail and maintenance; felt neglected.",2025-10-24 09:17:00
10388,45,293,2,"Expected more detail and maintenance; felt neglected.",2024-01-01 16:28:00
10389,58,18,2,"Facilities felt poorly maintained compared to expectations.",2023-04-06 11:39:00
10390,71,47,3,"Nice interior and friendly staff. The drinks are consistently good.",2025-07-11 18:50:00
10391,84,76,3,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-10-16 13:01:00
10392,97,105,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-01-21 08:12:00
10393,10,134,4,"Great flavors, though the wait can be long during peak hours.",2025-04-26 15:23:00
10394,23,163,4,"Tasty dishes with good balance. A pleasant dining experience.",2024-07-03 10:34:00
10395,36,192,4,"Fresh ingredients and nice presentation. Will come back for more.",2023-10-08 17:45:00
10396,49,221,5,"Beautiful spot with interesting features — great for photos.",2025-01-13 12:56:00
10397,62,250,5,"Informative and well-maintained. Worth a visit if you are nearby.",2024-04-18 19:07:00
10398,75,279,5,"A memorable place with good facilities and clear signage.",2023-07-23 14:18:00
10399,88,4,5,"A lively place with many attractions. Expect crowds on weekends.",2025-10-28 09:29:00
10400,1,33,1,"Facilities felt poorly maintained compared to expectations.",2024-01-05 16:40:00
10401,14,62,1,"Atmosphere was nice but service was inattentive.",2023-04-10 11:51:00
10402,27,91,2,"Limited store variety and several areas were closed.",2025-07-15 18:02:00
10403,40,120,2,"Menu looked promising but flavors were disappointing.",2024-10-20 13:13:00
10404,53,149,3,"Great flavors, though the wait can be long during peak hours.",2023-01-25 08:24:00
10405,66,178,3,"Great flavors, though the wait can be long during peak hours.",2025-04-02 15:35:00
10406,79,207,4,"Tasty dishes with good balance. A pleasant dining experience.",2024-07-07 10:46:00
10407,92,236,4,"Informative and well-maintained. Worth a visit if you are nearby.",2023-10-12 17:57:00
10408,5,265,4,"Beautiful spot with interesting features — great for photos.",2025-01-17 12:08:00
10409,18,294,4,"Beautiful spot with interesting features — great for photos.",2024-04-22 19:19:00
10410,31,19,5,"Good facilities and friendly staff. Plenty to do for a full day.",2023-07-27 14:30:00
10411,44,48,5,"Nice interior and friendly staff. The drinks are consistently good.",2025-10-04 09:41:00
10412,57,77,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-01-09 16:52:00
10413,70,106,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-04-14 11:03:00
10414,83,135,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-07-19 18:14:00
10415,96,164,1,"Food was bland and portions felt small for the price.",2024-10-24 13:25:00
10416,9,193,2,"Service was slow and dishes arrived lukewarm.",2023-01-01 08:36:00
10417,22,222,2,"Area was under renovation and not much to see.",2025-04-06 15:47:00
10418,35,251,3,"A memorable place with good facilities and clear signage.",2024-07-11 10:58:00
10419,48,280,3,"Informative and well-maintained. Worth a visit if you are nearby.",2023-10-16 17:09:00
10420,61,5,4,"A lively place with many attractions. Expect crowds on weekends.",2025-01-21 12:20:00
10421,74,34,4,"A photogenic cafe with solid pastries and great coffee.",2024-04-26 19:31:00
10422,87,63,4,"Nice interior and friendly staff. The drinks are consistently good.",2023-07-03 14:42:00
10423,100,92,4,"Large mall with many options and a clean environment.",2025-10-08 09:53:00
10424,13,121,4,"Great flavors, though the wait can be long during peak hours.",2024-01-13 16:04:00
10425,26,150,5,"Fresh ingredients and nice presentation. Will come back for more.",2023-04-18 11:15:00
10426,39,179,5,"Tasty dishes with good balance. A pleasant dining experience.",2025-07-23 18:26:00
10427,52,208,5,"Fresh ingredients and nice presentation. Will come back for more.",2024-10-28 13:37:00
10428,65,237,5,"Large mall with many options and a clean environment.",2023-01-05 08:48:00
10429,78,266,1,"Area was under renovation and not much to see.",2025-04-10 15:59:00
10430,91,295,2,"Expected more detail and maintenance; felt neglected.",2024-07-15 10:10:00
10431,4,20,2,"Experience did not match the reviews; a bit disappointing.",2023-10-20 17:21:00
10432,17,49,2,"Coffee tasted burnt and seating was cramped.",2025-01-25 12:32:00
10433,30,78,3,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-04-02 19:43:00
10434,43,107,3,"Large mall with many options and a clean environment.",2023-07-07 14:54:00
10435,56,136,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-10-12 09:05:00
10436,69,165,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-01-17 16:16:00
10437,82,194,4,"Tasty dishes with good balance. A pleasant dining experience.",2023-04-22 11:27:00
10438,95,223,4,"Informative and well-maintained. Worth a visit if you are nearby.",2025-07-27 18:38:00
10439,8,252,5,"Large mall with many options and a clean environment.",2024-10-04 13:49:00
10440,21,281,5,"Beautiful spot with interesting features — great for photos.",2023-01-09 08:00:00
10441,34,6,5,"A lively place with many attractions. Expect crowds on weekends.",2025-04-14 15:11:00
10442,47,35,5,"A photogenic cafe with solid pastries and great coffee.",2024-07-19 10:22:00
10443,60,64,1,"Atmosphere was nice but service was inattentive.",2023-10-24 17:33:00
10444,73,93,1,"Crowded and difficult to navigate; not many interesting shops.",2025-01-01 12:44:00
10445,86,122,2,"Food was bland and portions felt small for the price.",2024-04-06 19:55:00
10446,99,151,2,"Service was slow and dishes arrived lukewarm.",2023-07-11 14:06:00
10447,12,180,3,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-10-16 09:17:00
10448,25,209,3,"Great flavors, though the wait can be long during peak hours.",2024-01-21 16:28:00
10449,38,238,4,"A memorable place with good facilities and clear signage.",2023-04-26 11:39:00
10450,51,267,4,"Large mall with many options and a clean environment.",2025-07-03 18:50:00
10451,64,296,4,"Super fun and full of activities. Great for groups and kids.",2024-10-08 13:01:00
10452,77,21,4,"Super fun and full of activities. Great for groups and kids.",2023-01-13 08:12:00
10453,90,50,5,"A photogenic cafe with solid pastries and great coffee.",2025-04-18 15:23:00
10454,3,79,5,"Large mall with many options and a clean environment.",2024-07-23 10:34:00
10455,16,108,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-10-28 17:45:00
10456,29,137,5,"Fresh ingredients and nice presentation. Will come back for more.",2025-01-05 12:56:00
10457,42,166,5,"Great flavors, though the wait can be long during peak hours.",2024-04-10 19:07:00
10458,55,195,1,"Service was slow and dishes arrived lukewarm.",2023-07-15 14:18:00
10459,68,224,2,"Crowded and difficult to navigate; not many interesting shops.",2025-10-20 09:29:00
10460,81,253,2,"Expected more detail and maintenance; felt neglected.",2024-01-25 16:40:00
10461,94,282,3,"Large mall with many options and a clean environment.",2023-04-02 11:51:00
10462,7,7,3,"Super fun and full of activities. Great for groups and kids.",2025-07-07 18:02:00
10463,20,36,4,"A photogenic cafe with solid pastries and great coffee.",2024-10-12 13:13:00
10464,33,65,4,"Cozy atmosphere and well-brewed coffee. Perfect for working or chatting.",2023-01-17 08:24:00
10465,46,94,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-04-22 15:35:00
10466,59,123,4,"Fresh ingredients and nice presentation. Will come back for more.",2024-07-27 10:46:00
10467,72,152,4,"Fresh ingredients and nice presentation. Will come back for more.",2023-10-04 17:57:00
10468,85,181,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-01-09 12:08:00
10469,98,210,5,"Great flavors, though the wait can be long during peak hours.",2024-04-14 19:19:00
10470,11,239,5,"Beautiful spot with interesting features — great for photos.",2023-07-19 14:30:00
10471,24,268,5,"Super fun and full of activities. Great for groups and kids.",2025-10-24 09:41:00
10472,37,297,1,"Area was under renovation and not much to see.",2024-01-01 16:52:00
10473,50,22,2,"Facilities felt poorly maintained compared to expectations.",2023-04-06 11:03:00
10474,63,51,2,"Atmosphere was nice but service was inattentive.",2025-07-11 18:14:00
10475,76,80,3,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-10-16 13:25:00
10476,89,109,3,"Large mall with many options and a clean environment.",2023-01-21 08:36:00
10477,2,138,3,"Great flavors, though the wait can be long during peak hours.",2025-04-26 15:47:00
10478,15,167,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-07-03 10:58:00
10479,28,196,4,"Great flavors, though the wait can be long during peak hours.",2023-10-08 17:09:00
10480,41,225,4,"Large mall with many options and a clean environment.",2025-01-13 12:20:00
10481,54,254,4,"Super fun and full of activities. Great for groups and kids.",2024-04-18 19:31:00
10482,67,283,5,"A memorable place with good facilities and clear signage.",2023-07-23 14:42:00
10483,80,8,5,"A lively place with many attractions. Expect crowds on weekends.",2025-10-28 09:53:00
10484,93,37,5,"A photogenic cafe with solid pastries and great coffee.",2024-01-05 16:04:00
10485,6,66,5,"Nice interior and friendly staff. The drinks are consistently good.",2023-04-10 11:15:00
10486,19,95,1,"Limited store variety and several areas were closed.",2025-07-15 18:26:00
10487,32,124,1,"Service was slow and dishes arrived lukewarm.",2024-10-20 13:37:00
10488,45,153,2,"Food was bland and portions felt small for the price.",2023-01-25 08:48:00
10489,58,182,2,"Food was bland and portions felt small for the price.",2025-04-02 15:59:00
10490,71,211,3,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-07-07 10:10:00
10491,84,240,3,"Large mall with many options and a clean environment.",2023-10-12 17:21:00
10492,97,269,4,"A memorable place with good facilities and clear signage.",2025-01-17 12:32:00
10493,10,298,4,"Beautiful spot with interesting features — great for photos.",2024-04-22 19:43:00
10494,23,23,4,"Pleasant experience overall — would recommend to others.",2023-07-27 14:54:00
10495,36,52,4,"A photogenic cafe with solid pastries and great coffee.",2025-10-04 09:05:00
